body,date,retweets,favorites,mentions,hashtags,geo
"#Packers Just Brett Favre and Deadpool : Oh, look. It's just your everyday, ordinary meeting between Brett Favr... http:// bit.ly/1Q3EFx6",2016-02-21 17:34:58,0,0,,#Packers,
"Por cierto ya vi a Deadpool . Ya puedo sentirme super única y especial, chica chévere con mucha cultura pop.",2016-02-21 17:34:58,0,0,,,
@SimonCR_ deadpool de la boooombe,2016-02-21 17:34:58,0,0,@SimonCR_,,
I still wanna see DeadPool,2016-02-21 17:34:57,0,0,,,
@xymrn @Juliia_1991 WO BLEIBT DANN DIE FANFIC Du kannst auch den song von wham einbauen wie bei deadpool,2016-02-21 17:34:55,0,1,@xymrn @Juliia_1991,,
"Ahora sí, Deadpool ahí te voy",2016-02-21 17:34:54,0,0,,,
"Apple Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 ... http:// bit.ly/1oVHdqg http:// pcguys.eu",2016-02-21 17:34:54,0,0,,,
eu precisei desenrolar com meus contatos no cinema p deixa meus irmaos entrarem na sessao de deadpool lmao,2016-02-21 17:34:54,0,0,,,
DEADPOOL C'EST UNE TUERIE !!,2016-02-21 17:34:54,0,2,,,
E digo mais. Historinha mais sem pé nem cabeça! Só vale pelas risadas! #deadpool,2016-02-21 17:34:53,0,0,,#deadpool,
At Deadpool now,2016-02-21 17:34:51,0,5,,,
Gostei de um vídeo @YouTube de @oriongplays http:// youtu.be/i2PmmVhm1yI?a Minecraft: CUBÃO DO DEADPOOL !? - c/ Rezende Jean e totalcraft,2016-02-21 17:34:51,2,2,@YouTube @oriongplays,,
@amazspidermanxx I don't think met you before I'm Deadpool,2016-02-21 17:34:51,0,1,@amazspidermanxx,,
Me gustó un video de @YouTube http:// youtu.be/MuPcBHmMJmc?a Ultimate Spiderman - Ultimate Deadpool - Latino parte 2 [LEER DESCRIPCIÓN],2016-02-21 17:34:49,0,0,@YouTube,,
"Deadpool is hilarious! A must watch! ""I look like a nutsack with teeth!"" Crying",2016-02-21 17:34:49,0,0,,,
Deadpool il est grave drôle,2016-02-21 17:34:48,0,1,,,
"Todays Tech News... Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: T... http:// bit.ly/1oVHdqg",2016-02-21 17:34:45,0,0,,,
#SpiderMan #IronMan #CaptainAmericaCivilWar #Deadpool pic.twitter.com/0chS8mP7SF,2016-02-21 17:34:45,1,1,,#SpiderMan #IronMan #CaptainAmericaCivilWar #Deadpool,
Soy como Deadpool parezco un villano pero soy un héroe.,2016-02-21 17:34:44,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1oVHdqg #MGWV #TFB #F4F",2016-02-21 17:34:44,0,0,,#MGWV #TFB #F4F,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1oVKshy",2016-02-21 17:34:44,0,0,,,
DEADPOOL MELHOR FILME,2016-02-21 17:34:43,1,0,,,
DEADPOOL,2016-02-21 17:34:42,0,2,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:42,0,0,,,
' Deadpool ' dominates again with $55 million in 2nd week http:// j.mp/1QaqkCC,2016-02-21 17:34:41,0,0,,,
エンデュミオンの鷹 デッドプール！,2016-02-21 17:34:40,0,0,,,
"(CNET) Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1oVHdqg",2016-02-21 17:34:40,0,0,,,
Deadpool lleva recaudado cerca de 500 millones en la taquilla mundial y buenas críticas. Tenemos a Deadpool para 30 años más.,2016-02-21 17:34:39,0,0,,,
"@jwyatt469 @MAAInsiders I have wanted a Bob lockbox ever since Deadpool became playable. But Aunt May should be Golden Oldie, not powerless.",2016-02-21 17:34:39,0,0,@jwyatt469 @MAAInsiders,,
Deadpool was so awesome!,2016-02-21 17:34:39,0,1,,,
Deadpool is so good,2016-02-21 17:34:38,7,7,,,
"#Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET #News #Computer #Tech http:// abizy.com/p/view.html?ur l=http://www.cnet.com/news/deadpool-mocks-kanyes-rant-says-hes-60-percent-more-influential-than-iphone-5/#ftag=CADf328eec …",2016-02-21 17:34:37,0,0,,#Deadpool #News #Computer #Tech #ftag,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Tec... http:// bit.ly/1oVHdqg #Tech #News #nTLD",2016-02-21 17:34:35,0,0,,#Tech #News #nTLD,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:35,0,0,,,
"can I just say, I'm strongly attracted to Deadpool because he reminds me so much of Michael",2016-02-21 17:34:34,1,3,,,
ITS 22:32 IN THE UK THE MOVIE THEATRE IS CLOSED IM BEING TREATED TO A PRIVATE SHOWING OF #DEADPOOL WITH 8 FRIENDS pic.twitter.com/A20WNfjaCN,2016-02-21 17:34:34,1,4,,#DEADPOOL,
deadpool c'était cool et drôle,2016-02-21 17:34:33,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:33,0,1,,,
is Deadpool good?,2016-02-21 17:34:33,0,0,,,
The Deadpool movie is the only film I've seen where they used 99.9% sex jokes and it still came out funny. Totally worth it.,2016-02-21 17:34:33,0,4,,,
deadpool é genial,2016-02-21 17:34:32,0,0,,,
"@Killermerc , Deadpool was fucking awesome, @VancityReynolds was the shit!",2016-02-21 17:34:32,0,1,@Killermerc @VancityReynolds,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Techn... http:// bit.ly/1oVHdqg #Tech via @cnet",2016-02-21 17:34:30,0,0,@cnet,#Tech,
Deadpool is great,2016-02-21 17:34:30,0,3,,,
on my way to see deadpool and i feel like i am about to have an insight into the humour in michael's head,2016-02-21 17:34:29,0,0,,,
"|| Deadpool = Sangre, humor y... humor.",2016-02-21 17:34:28,0,1,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1oVKrdy",2016-02-21 17:34:27,0,0,,,
deadpool was unnnnreaaaal and Ryan Reynolds is ma man..but awkward sex scenes w my dad were not ideal,2016-02-21 17:34:26,0,0,,,
First time I've seen deadpool and the crowd didn't react to the Jacksonville bit smh,2016-02-21 17:34:25,0,0,,,
"quero assistir deadpool , só falta dinheiro e tempo",2016-02-21 17:34:24,0,0,,,
"Box-office US du 21 février : Deadpool est le plus gros succès de toute la franchise X-Men,… http:// bit.ly/21jiHxn pic.twitter.com/amONqrIhc3",2016-02-21 17:34:24,0,1,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:24,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:23,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:23,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:22,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:22,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Tec... http:// bit.ly/1Q3DKgg #tech #technology",2016-02-21 17:34:20,0,0,,#tech #technology,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically... http:// bit.ly/1Q3DKgg #N3xtN3ws",2016-02-21 17:34:19,0,0,,#N3xtN3ws,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVKoyt",2016-02-21 17:34:19,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1oVHdqg",2016-02-21 17:34:18,0,0,,,
@50ShaesOfGrey @CarveyDent especially the way he looks in Deadpool,2016-02-21 17:34:17,0,2,@50ShaesOfGrey @CarveyDent,,
Is Deadpool worth the trip to the movies?,2016-02-21 17:34:17,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:34:17,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:34:17,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:16,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:34:16,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:34:15,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1PQyEGf",2016-02-21 17:34:15,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1QTEcNL",2016-02-21 17:34:15,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1oVHdqg",2016-02-21 17:34:14,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Tec... http:// bit.ly/1oVHdqg #Technology #Tech",2016-02-21 17:34:14,0,0,,#Technology #Tech,
@VancityReynolds You are the fuckin man! Deadpool was amazeballs. Plus you managed to guilt trip everyone into taking their rubbish away!,2016-02-21 17:34:13,0,0,@VancityReynolds,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/21jgqSU",2016-02-21 17:34:13,0,0,,,
Cuanto quiero yo a @Nalagaras genial noche con la mejor! #deadpool,2016-02-21 17:34:12,0,1,@Nalagaras,#deadpool,
"#AndroidChat Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// goo.gl/dC5mHH",2016-02-21 17:34:12,0,0,,#AndroidChat,
BRBrunches sees Deadpool and reviews Movie Tavern: https://www. facebook.com/BatonRougeBrun ch/posts/1782091502071721 … #BRBrunch #movietavern #deadpool pic.twitter.com/vezjmrr5r7,2016-02-21 17:34:12,1,2,,#BRBrunch #movietavern #deadpool,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Tec... http:// bit.ly/1Q3DKgg #cnet #tech #news",2016-02-21 17:34:12,0,0,,#cnet #tech #news,
Deadpool great,2016-02-21 17:34:12,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:34:12,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:34:12,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Techn... http:// bit.ly/1Q3DKgg #TeamFollowBack",2016-02-21 17:34:12,1,0,,#TeamFollowBack,
Taquilla USA | ¡ Deadpool es un maldito fenómeno! http:// dlvr.it/KZNG2y,2016-02-21 17:34:12,0,0,,,
Deadpool ? Ushers In A New Era For R-Rated Comic Book Movies #comic http:// dragplus.com/post/id/335813 64 …,2016-02-21 17:34:11,0,0,,#comic,
watching Deadpool Movie,2016-02-21 17:34:11,0,2,,,
I liked a @YouTube video from @daisy_olaya http:// youtu.be/J0BsekAOXAw?a Deadpool : OST - Theme Song (Tom Holkenborg a.k.a. Junkie XL) -,2016-02-21 17:34:10,0,0,@YouTube @daisy_olaya,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Inc... http:// bit.ly/1oVHdqg #Tech",2016-02-21 17:34:10,0,0,,#Tech,
"Guess I'll go see 2 movies tonight. I'm goin to see "" DeadPool "" and ""The Witch""",2016-02-21 17:34:09,0,0,,,
Sinon j'ai trouve deadpool,2016-02-21 17:34:08,0,0,,,
#Latest #Comics Deadpool Marvel Collector Corps Box Reveals A Special Form: Fun.. http:// budurl.com/Comic #Blogs http:// dld.bz/eqzbW,2016-02-21 17:34:07,0,0,,#Latest #Comics #Blogs,
deadpool was good.,2016-02-21 17:34:07,0,0,,,
' Deadpool ' Holds Top Spot at Box Office http:// sh.st/EomTl,2016-02-21 17:34:06,0,0,,,
Deadpool : Ya es la película más taquillera de la historia X MEN en los Estados Unidos http:// dlvr.it/KZNFWt #Cine #Cartelera,2016-02-21 17:34:05,0,0,,#Cine #Cartelera,
#Deadpool is Van Wilder in a red suit. #movie #review,2016-02-21 17:34:04,0,0,,#Deadpool #movie #review,
Taquilla USA | ¡ Deadpool es un maldito fenómeno! http:// dlvr.it/KZNFW4,2016-02-21 17:34:04,0,0,,,
Two thumbs up for Deadpool . Pure awesomesauce.,2016-02-21 17:34:03,0,0,,,
@andrew9thoughts Deadpool was great...the other place had terrible cookies and they had no idea what Izur Kockenhan meant.,2016-02-21 17:34:03,0,3,@andrew9thoughts,,
مراجعة فيلم Deadpool على قناة #فيلم_جامد : https:// youtu.be/wEpKrseDOg4 .. في إنتظار مساهماتكم في مناقشة الحلقة : #سوبرهيرو_للكبار_فقط,2016-02-21 17:34:03,4,9,,# #,
vou ver deadpool domingo de novo,2016-02-21 17:34:02,0,1,,,
Sobre #deadpool ri mais das pessoas no cinema do que do filme.,2016-02-21 17:34:01,0,0,,#deadpool,
I liked a @YouTube video http:// youtu.be/r9bGc4aVADo?a How to be Lady Deadpool (Wanda Wilson),2016-02-21 17:34:01,0,0,@YouTube,,
Why was #Deadpool so good I'm dying hahaha L,2016-02-21 17:34:00,0,1,,#Deadpool,
But I'll get it back next weekend when I get tk talk to the people I love and care about most. And get to see Deadpool .,2016-02-21 17:34:00,0,0,,,
comendo fini hello kitty no filme do deadpool,2016-02-21 17:33:59,0,0,,,
Deadpool il suit 1 personne et c'est Hello Kitty mdrrr,2016-02-21 17:33:59,0,0,,,
"CNET Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Inco... http:// bit.ly/1oVKmqn",2016-02-21 17:33:59,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// bit.ly/1Q3DKgg",2016-02-21 17:33:59,0,0,,,
I don't think any of you are ready for the epic Deadpool podcast we're recording today. It'll be a Giant-Sized Team-Up special!,2016-02-21 17:33:59,0,1,,,
@sadpija me acordé de ti al ver deadpool,2016-02-21 17:33:59,0,0,@sadpija,,
' Deadpool ' and ' @TheWitchMovie ' highlight a weekend of box office underdogs: http:// on.mash.to/1L45y7o via @mashable,2016-02-21 17:33:58,1,3,@TheWitchMovie @mashable,,
@CornudosYPutas @MejoresPedorros @AmateurGrupal no se puede vamos con la familia a ver Deadpool,2016-02-21 17:33:57,0,0,@CornudosYPutas @MejoresPedorros @AmateurGrupal,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET: Technically Incorrect... http:// news1.co.vu/2oQX",2016-02-21 17:33:55,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1QTE8xr",2016-02-21 17:33:55,0,0,,,
Taquilla USA | ¡ Deadpool es un maldito fenómeno! http:// dlvr.it/KZNFQt,2016-02-21 17:33:54,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET http:// bit.ly/1oVHdqg ( @cnetnews )",2016-02-21 17:33:54,0,0,@cnetnews,,
Ma critique de #Deadpool #Marvel https:// youtu.be/dQw4w9WgXcQ pic.twitter.com/cODJQhLqDN,2016-02-21 17:33:52,0,0,,#Deadpool #Marvel,
Deadpool,2016-02-21 17:33:52,0,0,,,
Deadpool başarılı bi film olmuş,2016-02-21 17:33:51,0,0,,,
Box Office: ' Deadpool ' Lording Over 'Risen' and 'The Witch' for $55M Weekend http:// feedproxy.google.com/~r/thr/news/~3 /i0LEEPeWqnE/box-office-deadpool-lording-risen-867682?wbsn … pic.twitter.com/j3lOksksqO,2016-02-21 17:33:50,0,0,,,
Ganas de ir a ver deadpool de nuevo,2016-02-21 17:33:48,1,0,,,
We should ban all previews for The Purge because they're too scary. And TJ Miller is awesome. This has been my review of #Deadpool .,2016-02-21 17:33:47,0,10,,#Deadpool,
with deadpool being a great x men movie it really opens so much opportunity for more x men spinoff films with great story lines,2016-02-21 17:33:47,0,0,,,
"I *think* #deadpool just gave me relationship goals... Or maybe that was just @VancityReynolds either way, new favourite movie",2016-02-21 17:33:47,0,0,@VancityReynolds,#deadpool,
"Finally seeing Deadpool (@Regal Cinemas Green Hills 16 - @regalmovies for Deadpool in Nashville, TN) https://www. swarmapp.com/c/8lZPdQoMpjA",2016-02-21 17:33:45,0,0,@Regal @regalmovies,,
Deadpool =,2016-02-21 17:33:44,0,1,,,
Alla borde unna sig att gå och se Deadpool,2016-02-21 17:33:44,0,0,,,
"I'm such a sucker for gimmicks. I don't ever drink this stuff! Awesome Deadpool cans, though! https://www. instagram.com/p/BCELLnuRJiM/",2016-02-21 17:33:43,0,0,,,
Me ha gustado un vídeo de @YouTube de @daplei ( http:// youtu.be/N2-b05v5SCE?a - 23 Cosas Que No Sabías: Deadpool ).,2016-02-21 17:33:43,0,0,@YouTube @daplei,,
"#Deadpool the video game is pretty good was not expecting that, fun and hilarious",2016-02-21 17:33:39,0,0,,#Deadpool,
bora assistir deadpool,2016-02-21 17:33:39,0,0,,,
@Libilavidaloca yo voy a ver Deadpool . Así que si.,2016-02-21 17:33:39,0,1,@Libilavidaloca,,
"Vendo todo mundo indo assitir Deadpool , menos eu pic.twitter.com/L0M5ZOYiMH",2016-02-21 17:33:36,0,0,,,
' Deadpool ' defeats 'Risen' with $55M. https://www. yahoo.com/movies/deadpoo l-bedevils-risen-the-witch-with-55m-171241700.html …,2016-02-21 17:33:36,0,0,,,
I don't know what to make of Deadpool,2016-02-21 17:33:34,0,0,,,
deadpool es worth,2016-02-21 17:33:34,0,0,,,
Deadpool is a funny movie,2016-02-21 17:33:33,1,3,,,
Deadpool was pretty dope,2016-02-21 17:33:33,0,0,,,
I now feel like a piece of shit because I haven't seen Star Wars or Deadpool yet. I'm just gonna...yeah.,2016-02-21 17:33:33,0,0,,,
What do you think @VancityReynolds #deadpool #avengers #ryanreynolds pic.twitter.com/r7FbViQs2W,2016-02-21 17:33:33,0,4,@VancityReynolds,#deadpool #avengers #ryanreynolds,
@VancityReynolds so when is Deadpool 2 and 3 released? I need more!!,2016-02-21 17:33:31,0,0,@VancityReynolds,,
Anyone want to go see deadpool with me and Tegir in a couple hours?,2016-02-21 17:33:27,0,0,,,
"Vão assistir deadpool , muito foda kkkkkk",2016-02-21 17:33:24,0,0,,,
"Box-office US du 21 février : Deadpool est le plus gros succès de toute la franchise X-Men,… http:// bit.ly/21jiHxn pic.twitter.com/PRE9wZEAIA",2016-02-21 17:33:23,0,0,,,
"Deadpool mocks Kanye's rant, says he's 60 percent more influential than iPhone 5 - CNET… http:// goo.gl/fb/rkdwkD",2016-02-21 17:33:22,0,0,,,
"Waaa deadpool y msuit, s'pas le vrait qd meme",2016-02-21 17:33:21,0,0,,,
Alguien me lleva al cine para ver deadpool ?,2016-02-21 17:33:21,0,1,,,
Potevate dirmelo che dopo i titoli di coda c'erano altre scene di deadpool . Fanculo,2016-02-21 17:33:21,0,1,,,
Deadpool was okay,2016-02-21 17:33:20,0,0,,,
"Aunque el cameo de Civil War puede que sea el ultimo, Stan Lee jamas podra superar el que ha hecho en Deadpool porque es inmejorable.",2016-02-21 17:33:19,0,0,,,
telediariomty: #LoMásVisto En Facebook trollean a seguidores de #Deadpool ¿Caíste en la broma? … pic.twitter.com/pJpHSObUS4,2016-02-21 17:33:19,0,0,,#LoM #Deadpool,
"DeadPool es buenisima, no me pude haber reido tanto.",2016-02-21 17:33:18,0,0,,,
Marvel Collector Corps DEADPOOL !!!!!!! Unboxing: http:// youtu.be/x7EzJFMdg6E?a via @YouTube,2016-02-21 17:33:17,0,0,@YouTube,,
Deadpool is done. And there were at least four people Half my age in here who shouldn't have been. :/,2016-02-21 17:33:16,0,1,,,
I want to see deadpool but i guess i'll just catch it when it comes out on DVD,2016-02-21 17:33:16,0,0,,,
No sabia que había tanto fan de #deadpool por lo pronto yo no veré la peli hasta que salga en dvd..Como #starwars y todas las que han salido,2016-02-21 17:33:15,2,18,,#deadpool #starwars,
Cool People's Valentime's Day. Deadpool is go! https://www. instagram.com/p/BCELH9GklWl/,2016-02-21 17:33:15,0,0,,,
Box Office: ' Deadpool ' Lording Over 'Risen' and 'The Witch' for $55M Weekend http:// feedproxy.google.com/~r/thr/news/~3 /i0LEEPeWqnE/box-office-deadpool-lording-risen-867682?wKen4 … pic.twitter.com/xcQq3z8n4O,2016-02-21 17:33:15,0,0,,,
